Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO2 emissions per capita,Annual GDP Growth,Fossil fuel consumption per capita (TWh),Consumption-based carbon intensity (Kg/$)
-0.098388605,-0.858193,-0.937612,-0.8268154,0.2649631,-0.7764894,-0.48093784,-0.9270236,-0.48494357
-0.19802624,-0.94536734,-0.5502877,-0.6321564,0.16525975,-0.64657557,-0.18497802,-0.7306629,-0.24540211
-0.49953112,-0.9730233,-0.36679924,-1.0105706,0.04389043,-0.5589013,-0.053056553,-0.75068974,-0.28616148
-0.00987854,-0.9638424,-0.9274608,-0.9317436,-0.3767494,-0.6005702,-0.8773809,-0.71533275,-0.22716859
-0.66821253,-0.961066,-0.58647466,-0.9618502,0.11039329,-0.54799557,-0.000128046,-0.70625776,-0.1766139
-0.61663437,-0.7282166,0.4448042,-0.6925412,0.21321528,-0.59753907,-0.25189948,-0.34860113,0.14837953
0.9931819,-0.9137369,-0.8045573,-0.6641158,0.6589541,-1.0054283,-1.0221729,-0.33268008,0.090185076
-0.55910945,-0.8889796,-0.15240875,-0.93843925,0.11399324,-0.5861016,-0.11038901,-0.67207885,-0.1822993
-0.18878514,-0.97394276,-0.9073536,-0.9577104,-0.38641638,-0.5633235,-0.8008172,-0.697642,-0.15959065
0.24451709,-1.0031812,-1.0288969,-1.0357181,-0.045698747,-0.77676284,-0.8551269,-0.8908826,-0.82376134
-0.48102486,-0.88625884,-0.123269424,-0.9265487,0.086976275,-0.567021,-0.13672285,-0.64683986,-0.18191564
0.47964367,-0.9511297,-0.88262177,-0.79570657,0.23566802,-0.739343,-0.6930426,-0.70040196,-0.3739344
-0.6140787,-0.7208849,0.3034798,-0.7620897,0.21993504,-0.58562464,-0.20385268,-0.41088542,0.09574078
-0.25554132,-0.9137396,-0.6674228,-0.5976872,0.24386533,-0.6762007,-0.15495698,-0.75761735,-0.21872939
-0.4029793,-0.9376653,-0.48862725,-0.8011604,0.13263346,-0.59100264,-0.1024553,-0.7491641,-0.22397527
-0.110978656,-0.9353921,-0.6003959,-0.5358243,0.21942551,-0.65075976,-0.18180953,-0.7278578,-0.21392277
-0.30690074,-0.83404416,-0.97136736,-0.7312488,0.33788222,-0.8152212,-0.2553698,-1.0293953,-0.3606359
-0.32303154,-0.81538904,-0.9663447,-0.7071347,0.35109967,-0.8176184,-0.22795843,-1.0232605,-0.32738212
0.98014134,-1.0202581,-1.0278612,-1.0656109,-0.43781012,-0.7006359,-0.6432487,0.011906941,-0.4657945
-0.27615175,-0.9604356,-0.51101375,-0.7768347,0.121950544,-0.6037846,-0.13954817,-0.75433886,-0.258392
-0.48189148,-0.98210216,-0.39546776,-1.0187011,0.042004094,-0.5656528,-0.07522078,-0.7770976,-0.31072375
0.98724025,-1.0878379,-1.0820969,-1.0823307,-0.44215238,-0.726257,-0.671215,0.042581577,-0.49195942
-0.5480113,-0.78650266,-0.27596605,-0.96642,0.22338413,-0.59874415,-0.034418315,-0.7294309,-0.19494717
-0.28439602,-0.9222749,-0.49862665,-0.729369,0.1414542,-0.6211807,-0.13942148,-0.73349005,-0.2673936
1.0096103,-0.91841406,-0.80600333,-0.6495412,0.72285944,-1.041411,-1.0424224,-0.34458145,0.11056803
-0.46656048,-0.8980402,-0.2885309,-0.9531967,0.13377635,-0.5521071,-0.03411059,-0.7245352,-0.25390318
-0.590537,-0.77827775,0.14651112,-0.81139547,0.12848596,-0.5865685,-0.19720532,-0.464898,0.002454239
-1.157214,-0.99578375,-0.98895776,-0.99813837,0.27760363,-0.5740554,0.22523011,-0.6546957,-0.029938936
0.44668338,-0.951596,-0.9282742,-0.92189145,0.16384633,-0.7881178,-0.8770836,-0.7044947,-0.5243342
-0.60703564,-0.74384063,0.32278568,-0.74218476,0.20692407,-0.5859555,-0.20321345,-0.41508725,0.08133711
0.7959338,-0.98736143,-0.896809,-0.9991395,-0.94663864,-0.7654287,-0.7537139,-0.6425418,-1.0458065
-0.1783269,-0.89174205,-0.68943465,-0.5676082,0.24879505,-0.70199054,-0.18386762,-0.7879212,-0.23795441
-0.10967123,-0.93120027,-0.55646807,-0.54027075,0.21594898,-0.66337603,-0.17919126,-0.7086818,-0.20268579
0.108730495,-0.9969227,-1.026321,-0.9907691,0.1064481,-0.7761269,-0.83060175,-0.9033692,-0.75823534
-0.36131144,0.39927652,0.326172,-0.40481162,0.6909449,-0.7733402,0.001088336,-0.76394045,0.49992776
-0.47536522,-0.9345528,-0.37191224,-0.95346594,0.078747585,-0.57163185,-0.075017825,-0.7644175,-0.2756984
0.7432236,-0.97522414,-0.89362997,-0.987184,-0.9072711,-0.758191,-0.7144018,-0.62363243,-1.0378332
-0.392519,-0.93607104,-0.39994717,-0.9387358,0.10442328,-0.5540916,-0.072150275,-0.74603236,-0.27042508
-0.50381535,-0.9437609,-0.30884105,-0.9872663,0.09967728,-0.5600388,-0.0730304,-0.7662051,-0.26972115
0.6203191,-0.95778614,-0.8865883,-0.9375722,-0.67073786,-0.68560207,-0.70470786,-0.69053507,-0.8063508
0.7313175,-1.0250854,-0.94709873,-1.0086434,-0.9315351,-0.76461107,-0.73879445,-0.64480734,-1.0640669
-1.0842612,-1.0212847,-0.95669734,-0.97973996,0.24902536,-0.5769976,0.16557457,-0.6326772,-0.06695297
-0.59005713,-0.9654889,-0.45164675,-0.98799807,0.10788168,-0.55825025,-0.033856645,-0.73824227,-0.23720607
-0.1998739,-0.90290457,-0.72455174,-0.5955691,0.25262377,-0.7164432,-0.20653869,-0.8230927,-0.2747171
-0.4484397,-0.93279356,-0.35638344,-0.9351241,0.10780321,-0.5715205,-0.079389945,-0.7578483,-0.27963278
0.93149155,-0.90130717,-0.8098585,-0.71863306,0.42711723,-0.911861,-0.9157915,-0.26811785,-0.017533213
-0.22947663,-0.9659606,-0.8842085,-0.9096728,-0.3563636,-0.5746971,-0.75721645,-0.68860495,-0.1292098
0.923344,-0.9354192,-0.85217595,-0.78925794,0.23274018,-0.8736598,-0.8307044,-0.2025852,-0.1312686
-0.30310318,-0.75141907,-0.17976724,-0.7403808,0.17946629,-0.6217948,-0.19527514,-0.6519106,-0.15963796
0.9625101,-0.97454345,-0.9110508,-0.9921112,-0.28628516,-0.56723446,-0.5887571,-0.5924746,-0.5844941
-0.5734913,-0.23379251,-0.5757873,-0.8272578,0.908169,-0.76077485,0.1540556,-0.9294071,-0.013930022
0.8131153,-0.99388796,-0.91664493,-0.982856,-0.58921385,-0.68631923,-0.6536484,-0.45201364,-0.7368997
0.9467482,-1.0499939,-0.9911065,-1.0126349,-0.17188491,-0.48541692,-0.5222345,-0.88451946,-0.6314906
-0.28708184,-0.83164686,-0.95134103,-0.6990897,0.31002724,-0.80615896,-0.2263475,-0.98778313,-0.33277002
-0.10755674,-0.94122946,-0.5599541,-0.5033245,0.21480954,-0.63731444,-0.19175704,-0.67384446,-0.19563067
-0.32259682,-0.8071583,-0.96923333,-0.7132284,0.3605848,-0.82492197,-0.2619897,-1.0160557,-0.33832383
-0.28423733,-0.8750715,-0.98802483,-0.7521524,0.32473135,-0.8242803,-0.30720776,-1.0116297,-0.39171427
-0.31568813,-0.8183208,-0.9563324,-0.69239306,0.36236787,-0.8189482,-0.23069923,-1.0035021,-0.3063939
-0.19225267,-0.9444335,-0.85837215,-0.8929544,-0.15569158,-0.61821413,-0.6349941,-0.7598678,-0.29995376
0.75781864,-0.88465,-0.8115848,-0.7013241,0.5672568,-0.9319466,-0.9273859,-0.431383,-0.0369974
-0.5560135,-0.96624863,-0.4153955,-1.0002561,0.076719865,-0.5682916,-0.04609759,-0.7771847,-0.2724368
-0.27052435,-0.87453586,-0.8734358,-0.66094476,0.30199254,-0.77498966,-0.23750676,-0.9097098,-0.33085543
0.98607516,-1.096129,-1.1111814,-1.174103,-0.48851025,-0.71297795,-0.6977996,-0.017552476,-0.53582895
-0.52518386,0.8373665,0.92394495,-0.13391064,0.7850214,-0.8201143,0.08282616,-0.70391214,0.8941998
-0.31701124,-0.83204556,-0.98162866,-0.7187225,0.3508904,-0.83497804,-0.25579578,-1.0479748,-0.34914196
-0.8903276,-0.9500976,-0.89700514,-0.9186699,0.18309376,-0.56200725,0.10665454,-0.6622734,-0.06631425
-0.026403451,-0.9991373,-0.9197515,-0.9440691,-0.5042731,-0.58020264,-0.90309757,-0.668906,-0.20914145
-0.53061956,1.112916,1.0040706,-0.07951824,0.879884,-0.94076085,0.1386566,-0.84988636,1.0576715
0.99344766,-1.0543321,-1.0461438,-1.0578475,-0.4342305,-0.7206906,-0.6694841,0.01969375,-0.481074
-0.5243581,0.5329934,0.33821315,-0.40809017,0.8677958,-0.8419886,0.16197906,-0.81227195,0.5660764
-0.3192077,-0.93727595,-0.51217407,-0.7548613,0.13700156,-0.6169861,-0.14066108,-0.72616297,-0.2574302
-0.80076987,-0.90720433,-0.85227287,-0.8651925,0.18261503,-0.59166944,0.05433704,-0.68144727,-0.08830702
-0.8417192,-0.95181286,-0.82728624,-0.9309078,0.16129182,-0.54941005,0.08477117,-0.6308789,-0.0647701
-0.47268856,0.046033286,0.64493716,-0.36566874,0.44259048,-0.6306681,-0.11922987,-0.46356204,0.50970554
-0.545773,-0.7910988,0.20796247,-0.76882464,0.17000906,-0.5871301,-0.18869244,-0.44836625,0.015947672
-0.49527958,-0.93484974,-0.3532722,-0.9672696,0.099604234,-0.57813174,-0.07306214,-0.75765985,-0.26196834
-0.800839,-0.6462455,1.0102702,-0.5974892,0.29411197,-0.638895,-0.34190065,-0.16575675,0.3865389
0.9393881,-0.991418,-0.9126996,-1.0140575,-0.16433002,-0.5049209,-0.5146324,-0.85791546,-0.5828444
0.68532085,-0.9352828,-0.870172,-0.9360715,-0.7815644,-0.72022194,-0.6974513,-0.6531434,-0.90702814
-0.32155013,-0.8180997,-0.9747863,-0.71113783,0.34494102,-0.821867,-0.25886077,-1.0283612,-0.3441918
0.96076936,-1.0174718,-0.9994999,-1.0466896,-0.40580297,-0.6703796,-0.6128579,-0.07342701,-0.46513748
-0.16772872,-1.0061948,-0.9498365,-0.9533306,-0.49719584,-0.6027182,-0.92215216,-0.66777146,-0.17719099
-0.16030252,-0.99249595,-0.9161813,-0.94161576,-0.45118374,-0.57636607,-0.8700459,-0.6783402,-0.12724662
-0.93530947,-0.96500444,-0.8982999,-0.93382025,0.18501051,-0.5719835,0.092350915,-0.64472884,-0.01726818
-0.5099147,-0.9635902,-0.3408159,-0.9985976,0.06282227,-0.56577224,-0.06436901,-0.7624605,-0.27953362
-1.0218703,-0.95889807,-0.8691268,-0.8955894,0.18611689,-0.5427682,0.15765823,-0.5841199,0.011435838
-0.15461642,-0.98777294,-0.94451654,-0.9179017,-0.4784341,-0.57853097,-0.8998673,-0.6687717,-0.14086497
0.964105,-0.98465645,-0.93115973,-0.8990094,-0.07032578,-0.773485,-0.73595923,-0.1201783,-0.2783411
-0.3879357,-0.7691353,-0.945176,-0.74084216,0.39137906,-0.8274712,-0.19057082,-1.0246556,-0.32523978
0.7597469,-1.0111969,-0.9432389,-1.0312529,-0.9116166,-0.77061754,-0.746674,-0.62808275,-1.0700737
-0.91844535,-0.94712925,-0.8666928,-0.91747814,0.20168562,-0.5265346,0.13154604,-0.61489975,-0.033276618
0.99428946,-1.0230317,-1.0262841,-1.0404397,-0.36608022,-0.703409,-0.66205686,0.006674249,-0.4309756
0.7109057,-1.0141445,-0.94417787,-0.9994324,-0.93653065,-0.8040968,-0.75074404,-0.6202332,-1.1246034
-0.34665826,-0.9200759,-0.41651016,-0.8121522,0.1385079,-0.5948212,-0.08401705,-0.7250372,-0.23508705
-0.023344928,-0.9203997,-0.8679098,-0.80886716,0.17044978,-0.7253773,-0.6491979,-0.87753886,-0.56258935
0.86097425,-0.88945794,-0.7682435,-0.6796518,0.49698067,-0.9075251,-0.87901986,-0.5083285,-0.08515969
0.9828397,-0.99903667,-0.992782,-0.99642694,-0.31483537,-0.69349486,-0.65404785,-0.035027187,-0.40047392
0.9446037,-1.0444579,-1.0392098,-1.0353644,-0.45898008,-0.6816122,-0.6803891,0.026345272,-0.49427077
-0.5417166,-0.9507589,-0.2715418,-1.0119466,0.040700004,-0.5579199,-0.07857446,-0.7159683,-0.25150195
-0.0857129,-0.930859,-0.881386,-0.7947558,0.20332156,-0.7462912,-0.5387944,-0.8883271,-0.48712605
0.9851297,-1.0201311,-1.0366569,-1.041897,-0.3956787,-0.6940395,-0.64254093,0.009676833,-0.44568625
-0.787056,0.05241751,-0.5097293,-0.9415076,1.3676249,-0.9518712,0.3547985,-1.1219121,0.16391352
-0.5609984,-0.8163196,0.11530672,-0.832847,0.097492024,-0.56709194,-0.20218761,-0.51187104,-0.037848182
-0.95735776,-0.98416114,-0.95777994,-0.9563197,0.20451578,-0.56344444,0.11611064,-0.6531729,-0.042509794
0.7519962,-1.0076393,-0.9342102,-0.9715647,-0.964941,-0.7814116,-0.735014,-0.61471236,-1.0399251
-0.16282542,-0.91223717,-0.6278778,-0.5649768,0.21797842,-0.68817943,-0.20391707,-0.75924534,-0.2559484
0.4896106,-0.9717156,-0.8831095,-0.9380258,-0.6994524,-0.7604331,-0.7506964,-0.67159235,-0.9776863
-0.08007949,-0.8819483,-0.9859418,-0.86620814,0.24094869,-0.78721845,-0.52621883,-0.9576051,-0.5225339
-0.13976386,-0.9086566,-0.9071037,-0.819393,0.26170468,-0.75700957,-0.4547491,-0.9107889,-0.48481232
-0.32783395,-0.8173119,-0.98063326,-0.7067157,0.34599555,-0.81401956,-0.24459189,-1.0243323,-0.32912445
0.9330512,-1.0225861,-0.92793036,-1.0298636,-0.21582688,-0.5057342,-0.5421042,-0.80393666,-0.63546073
0.7855806,-0.99121,-0.91348565,-0.9981462,-0.9095566,-0.7895743,-0.7285276,-0.64034235,-1.0350988
-0.7236795,0.397141,1.3143228,-0.2412105,0.66554236,-0.8182563,-0.09788898,-0.53223395,0.9514444
-0.08905316,-0.9477126,-0.5629461,-0.521753,0.20014423,-0.6584339,-0.22402911,-0.69944155,-0.23379052
0.946514,-1.1143451,-1.0819894,-1.0989051,-0.42742056,-0.71084905,-0.67973703,0.059362072,-0.4942673
-0.91309214,-0.9767579,-0.9044653,-0.9064352,0.15625499,-0.5584635,0.09135635,-0.63471556,-0.036783725
0.9848406,-1.0211279,-1.047172,-1.0737909,-0.4317729,-0.6912691,-0.6418546,0.029396672,-0.47827947
0.9266247,-0.96265906,-0.90302956,-0.90992016,-0.14007886,-0.73332816,-0.70853335,-0.18809815,-0.3576113
1.0015364,-1.0251352,-1.0225536,-1.0608886,-0.41568106,-0.70182043,-0.6309745,0.020867247,-0.4645823
-0.7828638,-1.0837147,-0.8168764,-1.1122327,0.109708235,-0.5372795,0.0840065,-0.71214855,-0.2573768
0.9705745,-0.93103266,-0.7884247,-0.6711307,0.6136197,-0.9759547,-1.0107467,-0.3184313,0.06737962
-1.0601512,-0.99351835,-0.9402703,-0.93558234,0.19795948,-0.544496,0.17609175,-0.65138566,0.007312418
-0.23114413,-0.9431175,-0.848742,-0.8935514,-0.3307519,-0.5773466,-0.72416395,-0.6763778,-0.15896176
-0.2491045,-0.90746546,-0.7768557,-0.62907356,0.23903792,-0.7326229,-0.2823758,-0.8380618,-0.34491855
-0.60173327,-0.99875546,-0.53097874,-1.0326864,0.09669338,-0.52601254,-0.011138871,-0.7625295,-0.2669982
-0.11423274,-0.9349666,-0.5576874,-0.52243793,0.20652707,-0.662262,-0.18403459,-0.69948393,-0.2077769
1.0035446,-1.0521207,-1.0884519,-1.099679,-0.44858718,-0.7125229,-0.6789215,0.017267961,-0.48365262
-0.2738887,-0.94429684,-0.45454735,-0.7282625,0.15972057,-0.61750454,-0.13370733,-0.7325803,-0.26326114
-0.299904,-0.8486124,-0.94869053,-0.71801674,0.31968862,-0.811856,-0.24253169,-0.98744667,-0.35797575
-0.9107999,-0.9727719,-0.77367955,-0.9642405,0.17077158,-0.54195017,0.13503976,-0.66793334,-0.05626321
-0.33247697,-0.8464471,-0.93000865,-0.73604274,0.3125347,-0.7988819,-0.19795054,-0.98930746,-0.35343316
-0.62194115,-0.73353094,0.40171522,-0.69648325,0.22127019,-0.5938849,-0.2426535,-0.38009873,0.13307798
-0.0398367,-1.0018795,-0.9340558,-0.95963454,-0.51193774,-0.590534,-0.89037913,-0.6618071,-0.23552984
-0.15124035,-0.9766071,-0.92335343,-0.9200023,-0.45432293,-0.56830317,-0.87351686,-0.66751283,-0.13872616
0.98077166,-1.0555364,-1.047038,-1.0552406,-0.41405857,-0.7127018,-0.65971386,0.04578032,-0.47018737
0.28446564,-0.5893756,-0.47489673,-0.75661117,0.25946915,-0.6091881,-0.2551665,-0.77869684,-0.2421724
0.998782,-1.0277627,-1.0296236,-1.0685786,-0.41037494,-0.69406253,-0.6414444,0.00871994,-0.47478837
-0.2828929,-0.9404957,-0.46851683,-0.72377115,0.14073135,-0.620161,-0.13806985,-0.72304684,-0.24267042
0.9587819,-0.98871374,-0.82295805,-0.84958315,0.082316265,-0.63244736,-0.6768799,-0.66209584,-0.36535984
-0.1897955,-0.93739164,-0.51565707,-0.6388938,0.21814431,-0.6666983,-0.16733246,-0.73778033,-0.22239113
-0.5525143,-1.0120014,-0.592954,-1.0247394,0.02730544,-0.5592105,-0.08742477,-0.78137195,-0.27621803
0.23473352,-0.90136003,-0.73164624,-0.5667123,0.33259374,-0.742963,-0.39164436,-0.60816544,-0.118497804
-0.3311782,-0.6848429,-0.86905706,-0.70725834,0.45493686,-0.7771922,-0.12725751,-0.9677363,-0.25605035
-0.08508369,-0.9192902,-0.55435926,-0.50039834,0.20498262,-0.6525315,-0.17781861,-0.70365787,-0.20095924
0.93351,-0.9854125,-0.9206923,-0.99725443,-0.31570894,-0.61830527,-0.5829998,-0.50582963,-0.6000814
0.8099381,-0.9958731,-0.9140458,-0.9965811,-0.9086563,-0.7855218,-0.7360475,-0.6459016,-1.0178721
-0.56591904,-0.96360767,-0.42043298,-0.99888676,0.10051219,-0.56217015,-0.038136646,-0.74270856,-0.2531146
0.62914425,-0.92151356,-0.7411598,-0.6975812,0.29719597,-0.725642,-0.571656,-0.5563483,-0.12628832
-0.5054834,-0.9434503,-0.34860563,-0.9923113,0.09658751,-0.5770178,-0.044613257,-0.753809,-0.25798714
1.0060127,-1.0433002,-1.0610436,-1.0789665,-0.42881614,-0.7045962,-0.67440414,0.014207322,-0.49402484
0.76869625,-0.9846837,-0.91462964,-1.0111642,-0.95304555,-0.77608496,-0.7501452,-0.6351264,-1.0758009
0.97016877,-0.9561533,-0.9047674,-0.86831933,0.036728904,-0.78866714,-0.75749665,-0.14893742,-0.22713208
-0.5963357,-0.21959308,-0.17325607,-0.70796776,0.74676144,-0.70290893,0.06400147,-0.80558926,0.13113275
-0.1873107,-0.8456705,-0.7070271,-0.57137424,0.28728706,-0.7137991,-0.18243705,-0.83560437,-0.21826226
-0.1876919,-0.87320155,-0.96259856,-0.80529445,0.29260844,-0.80111235,-0.427428,-0.9732521,-0.46322703
-0.014697949,-0.97756815,-0.94429606,-0.91990566,-0.23819502,-0.64339536,-0.8059093,-0.7728365,-0.34324065
0.9872888,-1.0012081,-1.035789,-1.0427076,-0.43595415,-0.6854949,-0.6395102,-0.004286688,-0.46337342
0.9698183,-0.9888246,-0.97093356,-1.0091773,-0.35958964,-0.67366415,-0.6285705,-0.17087317,-0.47904873
-0.32683963,-0.83513844,-0.9687847,-0.72224945,0.34072745,-0.823343,-0.25180864,-1.0241684,-0.34982383
0.8558956,-1.0675647,-0.98746467,-1.0673358,-0.3190118,-0.5285039,-0.5644801,-0.5368308,-0.58864343
0.802033,-1.0011438,-0.91657823,-0.99857837,-0.92136514,-0.7647775,-0.73528266,-0.62592953,-1.0205066
0.7104697,-1.0457532,-0.9725023,-1.0073769,-0.9967003,-0.79759187,-0.75066525,-0.645473,-1.1910245
-0.2602998,-0.8524976,-0.9475663,-0.73527575,0.3316729,-0.7945252,-0.29626292,-0.99631196,-0.38434842
-0.31172138,-0.9839128,-0.88749665,-0.8940491,-0.3303169,-0.56227094,-0.7014143,-0.6653627,-0.1190321
-0.49774987,0.70778906,0.83050233,-0.17292581,0.7337005,-0.77849245,0.063645795,-0.66210055,0.8067313
-0.38751444,-0.97283095,-0.50204796,-0.85468304,0.08454545,-0.6058299,-0.12658887,-0.78952456,-0.30643383
-0.08929605,-0.9360692,-0.5558158,-0.51465535,0.1984169,-0.64753956,-0.19748218,-0.6950257,-0.21669906
1.0023869,-1.0537467,-1.0655519,-1.0790125,-0.44190568,-0.7126561,-0.6480354,0.013756175,-0.49694014
-0.6344341,-0.97271293,-0.5025826,-1.0079917,0.102058455,-0.5764078,-0.028342173,-0.77481157,-0.2349726
-0.30347735,-0.9442191,-0.48173052,-0.7475123,0.13864233,-0.6188295,-0.14801599,-0.74434656,-0.2684545
0.090110414,-0.98326135,-1.041602,-0.99322325,0.12658711,-0.7768903,-0.8384185,-0.91229653,-0.73625004
-0.1004679,-0.9511689,-0.566164,-0.52338064,0.18393728,-0.6596998,-0.2216428,-0.69689083,-0.23238742
-0.6106873,-0.6411153,0.6013061,-0.5973583,0.21843211,-0.5677645,-0.25756884,-0.25133482,0.22461301
0.7927707,-0.9678961,-0.892946,-0.96752787,-0.87237304,-0.74458265,-0.70023865,-0.63029647,-0.9896857
-0.32440645,-0.8320129,-0.95095617,-0.7013078,0.3495224,-0.8073171,-0.23211794,-0.99907935,-0.30662397
-0.56368226,-0.30206266,-0.69398373,-0.80331707,0.8414275,-0.811894,0.065172404,-1.0025089,-0.05004892
1.0735174,-0.967496,-0.7884729,-0.6917209,0.7046733,-1.0553974,-1.0598258,-0.33795044,0.10933986
-0.53940845,-0.8147563,0.018411502,-0.86233026,0.13802908,-0.5740995,-0.117675915,-0.55909055,-0.086337276
0.98562586,-1.0233517,-1.0236695,-1.035561,-0.35532194,-0.70836943,-0.63660747,-0.000201028,-0.42183667
0.5115612,-0.8901229,-0.8446429,-0.8010748,0.43423277,-0.864186,-0.8474516,-0.5969522,-0.26004872
-0.49452692,-0.96778333,-0.39781767,-0.97905487,0.051376596,-0.5628263,-0.06410451,-0.7732833,-0.30083227
-0.5518603,-0.7575649,0.42923826,-0.73611647,0.20799886,-0.55856526,-0.3087049,-0.37650886,0.12525906
-0.08880489,-0.8584039,-0.96064204,-0.8210143,0.23538457,-0.80637616,-0.5416537,-0.9612777,-0.51124966
-0.50473833,-1.0096292,-0.6685645,-1.0205246,0.019534454,-0.5761294,-0.14401804,-0.8013767,-0.28343105
-0.4733958,-0.81024384,-0.3965363,-0.95943063,0.23612852,-0.58083904,0.026188776,-0.78145885,-0.22672364
-0.47037655,0.35637012,0.18238454,-0.4853454,0.7961068,-0.77442044,0.14890222,-0.7701313,0.41687816
-0.14543045,-0.9244263,-0.66624534,-0.5520761,0.23685504,-0.68169886,-0.19565466,-0.7665961,-0.22828856
0.972971,-1.0443624,-1.0632824,-1.0749018,-0.4130721,-0.6981452,-0.67007613,0.023259062,-0.48076805
-0.56662416,0.21786627,-0.025002994,-0.56802195,0.91597784,-0.8071131,0.10641377,-0.9036685,0.35226196
0.46125096,-0.96812963,-0.9057267,-0.95131075,-0.5009095,-0.7397906,-0.7192331,-0.7108666,-0.8286073
-0.43292767,-0.11960367,0.21638756,-0.4977543,0.40900707,-0.6467986,-0.06478351,-0.59110856,0.25423717
0.81679505,-0.97781134,-0.898544,-0.97376376,-0.8975186,-0.7416774,-0.7283364,-0.63163066,-0.9918685
-0.60872036,-0.70538574,0.4865297,-0.6744732,0.1978405,-0.59035486,-0.258393,-0.31028247,0.17942664
0.81509596,-1.0040874,-0.94888914,-0.99008125,-0.688364,-0.731003,-0.71241504,-0.4399158,-0.7924675
-0.96638036,-0.97707677,-0.9029143,-0.9306844,0.20886755,-0.5579657,0.12095,-0.6538449,-0.019022524
0.97052675,-0.9991009,-0.9926436,-1.0297976,-0.42986763,-0.65622705,-0.61770326,-0.14365573,-0.49901706
-0.1947762,-0.90096545,-0.6374819,-0.5501462,0.2216461,-0.67780524,-0.20120104,-0.74339104,-0.2439904
-0.6319625,1.5918257,1.3975675,0.13318844,1.0653764,-1.034583,0.25491804,-0.94406974,1.426772
0.62459457,-0.82677364,-0.7516563,-0.905488,0.067461,-0.50414693,-0.20452012,-0.7531888,-0.44615492
-0.23847544,-0.9067916,-0.7881273,-0.64582366,0.2379129,-0.7255691,-0.20577835,-0.86573404,-0.29802075
0.7925474,-0.9861453,-0.8965593,-1.0009356,-0.9523026,-0.7708185,-0.7462343,-0.6514734,-1.0613935
-0.6706566,-0.0968566,-0.56739223,-0.90381676,1.0827245,-0.8269789,0.20675255,-1.0044025,0.069036454
0.7726089,-0.96556735,-0.88427293,-0.9616603,-0.8290135,-0.7325507,-0.67755526,-0.6066632,-0.9446073
-0.33691615,-0.9708139,-0.9225193,-0.88094383,-0.3413661,-0.5563142,-0.74955434,-0.67215204,-0.19795755
-0.065709405,-1.0109681,-0.9401039,-0.959229,-0.517373,-0.5907425,-0.9032349,-0.6552648,-0.23414882
-0.20659044,-0.9046575,-0.75787264,-0.6131753,0.26131955,-0.7247406,-0.24221566,-0.8595537,-0.27646124
0.097136505,-0.9581056,-0.97501683,-0.98150605,0.12206299,-0.73518354,-0.8091844,-0.88133335,-0.6955188
-0.20840536,-0.94476223,-0.5244125,-0.693691,0.14425844,-0.6217458,-0.1670081,-0.7408987,-0.24650142
1.0474123,-1.0105386,-0.83684,-0.7145472,0.63096035,-1.0586133,-1.111108,-0.3888435,0.061059088
-0.080934696,-0.99142945,-0.92287123,-0.9366124,-0.50873643,-0.5786991,-0.91941696,-0.6820957,-0.13543405
-0.38936514,-0.9432764,-0.51528466,-0.79551595,0.14179209,-0.5988368,-0.111827716,-0.7607732,-0.22319561
-0.12597926,-0.91326183,-0.6346686,-0.5524797,0.22325857,-0.66804796,-0.20111428,-0.7500032,-0.22610307
-0.30988568,-0.9297728,-0.43362248,-0.7504644,0.14893691,-0.61625993,-0.12259637,-0.71390176,-0.23681729
0.5791443,-0.9522034,-0.84851694,-0.9220474,-0.7469138,-0.75034976,-0.68090576,-0.6295888,-0.91110283
-0.6195076,-0.9348479,-0.4625082,-0.97695374,0.12864901,-0.5734814,-0.030437395,-0.74824077,-0.22686598
0.14392728,-1.0228168,-1.0067492,-1.044066,0.09118156,-0.7991453,-0.8625242,-0.9144804,-0.7640481
0.6905015,-0.9460999,-0.8662695,-0.963234,-0.8363792,-0.7581118,-0.6674333,-0.6213293,-0.97953004
-0.99306595,-1.0011945,-0.9675982,-0.9613616,0.21710332,-0.56865865,0.14849563,-0.65597415,-0.03745216
0.7572321,-1.0196993,-0.9356816,-1.0088371,-0.9308512,-0.7559368,-0.74753875,-0.6270485,-1.05642
-0.3057639,-0.96942216,-0.8946221,-0.8966176,-0.32505846,-0.5698429,-0.7168935,-0.68004924,-0.13052215
-0.4910431,-0.96498454,-0.36130232,-1.0241374,0.10110502,-0.55728394,-0.032463714,-0.78071356,-0.32207072
-0.14940149,-0.85443413,-0.81105685,-0.6129064,0.29902637,-0.75231534,-0.2327104,-0.8431919,-0.27027336
-0.96689475,-0.9438305,-0.87745917,-0.90928394,0.18781318,-0.5496686,0.13480933,-0.6152342,-0.023069233
-0.5539927,-0.97831154,-0.42673576,-1.0385499,0.050743148,-0.5725102,-0.03356035,-0.7763974,-0.29555732
-0.507225,-0.97949046,-0.35455006,-1.0037242,0.067829296,-0.5530929,-0.056644186,-0.76481795,-0.2788163
-0.4917128,-0.9735754,-0.38996696,-1.0462629,0.090410784,-0.58084106,-0.05867295,-0.7811135,-0.31748384
-0.12000104,-0.99763536,-0.9325649,-0.9569459,-0.48030245,-0.5793979,-0.921251,-0.7009157,-0.119088106
