Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO2 emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
0.14392263,-1.1309319,-1.082734,-1.0122447,-0.42719394,-0.639962,-0.17721261,-0.8885604,-0.42875102
0.035485514,-0.9560402,-0.8828132,-0.88401866,0.15810409,-0.71056384,-0.6168191,-0.619981,-0.8556626
0.04309628,-0.95887864,-0.9703884,-0.94938684,0.16507317,-0.72296834,-0.64404213,-0.71656483,-0.8786357
-0.2923703,-0.9032685,-1.0607457,-0.7290286,0.2908197,-0.81540763,-0.42918208,-0.32141244,-1.0090144
0.41492805,-0.99137676,-0.9727734,-0.9716827,-0.36650902,-0.75443345,-0.8700208,-0.8227243,-0.78731406
-0.62373763,-0.95363915,-0.8863054,-0.8524565,0.17764945,-0.6048267,-0.10687953,0.07301099,-0.66571265
-0.036525927,-0.9018613,-1.0006284,-0.8808678,0.2164558,-0.7296066,-0.60113466,-0.63066185,-0.9138838
0.116147555,-0.98264915,-1.0177609,-0.9869004,0.16927299,-0.73270464,-0.74693,-0.84221756,-0.880211
0.38662252,-1.0003699,-0.9863851,-0.99208397,-0.1820014,-0.7511251,-0.85522795,-0.84631664,-0.8007657
0.9450207,-1.0650043,-0.92374945,-1.0090655,-0.21324559,-0.548742,-0.59933764,-0.6486672,-0.66296345
-0.40093997,-0.8136804,-0.985446,-0.70096934,0.3815236,-0.8084841,-0.33345738,-0.24185407,-1.0097893
0.9959618,-1.0331385,-0.8125435,-0.59363043,0.87194574,-1.1309294,0.097167805,-1.1228195,-0.31928262
-0.22256652,-0.968771,-0.73312056,-0.68406075,0.1298434,-0.67634267,-0.15363736,-0.29303065,-0.81121635
-0.08050279,-0.9855614,-0.9517206,-0.9547103,-0.5255424,-0.5840201,-0.10675572,-0.85915273,-0.70066917
0.9886181,-1.0227512,-0.87103087,-0.9561581,-0.17204523,-0.54168534,-0.5649657,-0.5792353,-0.6654925
-0.45611462,-0.7271486,-0.9274783,-0.71152514,0.4913149,-0.82129586,-0.3268622,-0.17600223,-1.0172044
-0.8625281,0.22547375,-0.35024038,-0.7863042,1.4119372,-0.86425394,0.22230802,0.15470639,-0.9468192
0.051024772,-0.96255934,-1.0136728,-0.98217934,0.20763925,-0.7467764,-0.70814526,-0.7946931,-0.8904284
0.0620308,-0.95688844,-0.9912964,-0.9647338,0.16749972,-0.71563727,-0.6835718,-0.76460576,-0.8877564
-0.84372514,-0.96878046,-1.0690002,-0.93059677,0.13024251,-0.560032,-0.008186068,0.054888345,-0.6783273
-0.54364747,-0.95403105,-0.8178277,-0.94774526,0.23400807,-0.61510074,-0.31385005,0.42855313,-0.67558193
0.8865874,-0.9521111,-0.8356533,-0.91184884,0.060106397,-0.59706956,-0.4871707,-0.5616476,-0.7514764
-0.102591954,-0.9015847,-0.5699939,-0.5421519,0.18562189,-0.62219816,-0.19022836,-0.16269115,-0.69249374
-1.0401186,-1.0216167,-1.0311687,-0.96867245,0.11383934,-0.52117425,0.09694715,0.21194005,-0.6437207
-0.018858694,-0.9971045,-0.951054,-0.9223601,-0.5982948,-0.5787066,-0.032325815,-0.8992928,-0.68338937
0.9758754,-1.0417187,-1.006608,-1.0226207,-0.3756172,-0.6948646,-0.44264513,-0.6194918,0.06386845
0.09142537,-0.9759124,-1.0561597,-0.9909964,-0.024811987,-0.67787176,-0.51150686,-0.86780506,-0.865532
0.9748062,-1.0394102,-0.93557405,-1.0381203,-0.54862684,-0.6194904,-0.8149336,-0.6650067,-0.717421
-0.5094315,-0.94233406,-0.35413718,-1.0269148,0.015436403,-0.55913657,-0.28946036,-0.008357726,-0.7627847
0.8854263,-1.0206735,-0.87619567,-0.97142166,-0.109358296,-0.46034688,-0.5866447,-0.46053764,-0.7833792
-0.022099324,-1.0203439,-0.97186816,-0.9790465,-0.56897014,-0.5876051,-0.1657156,-0.85938084,-0.69270915
0.4563873,-0.99850357,-0.7532407,-0.67851824,0.41263044,-0.7953669,-0.20554836,-0.61732,-0.58606565
-0.1438129,-0.92024124,-0.69285494,-0.5625034,0.19526327,-0.6589849,-0.26275998,-0.22590554,-0.76500887
-0.20608562,-0.9799297,-0.9557264,-0.9972144,-0.51014227,-0.5355309,-0.029209893,-0.8914396,-0.67478466
-0.24354678,-0.938215,-0.66163856,-0.82698673,0.2818876,-0.63803095,-0.5100062,0.5326043,-0.70783687
-0.2543678,-0.92703867,-1.0359137,-0.7192106,0.25895643,-0.7721816,-0.4295858,-0.3306351,-0.9710442
0.15259856,-0.9924425,-1.0311091,-1.002969,0.14013821,-0.7537938,-0.7538713,-0.9032094,-0.8986642
1.0884733,-1.0213673,-0.81545466,-0.58150935,0.9322448,-1.1465291,0.13219492,-1.136025,-0.28261968
0.001542307,-0.991951,-0.7694745,-0.61390483,0.22400993,-0.7278181,-0.26013806,-0.32073262,-0.7684485
0.16532475,-0.99973327,-0.95999515,-0.9763854,-0.20246825,-0.7019305,-0.59247386,-0.78923625,-0.7877456
0.28739926,-0.97638404,-0.9250503,-0.8618699,0.10977284,-0.6593891,-0.5125478,-0.48141438,-0.8588114
0.9447509,-1.0330136,-0.8679069,-0.9748014,-0.1563396,-0.5103625,-0.5858619,-0.5522749,-0.77739537
-0.4849381,-0.61190784,-0.8593291,-0.79840994,0.63024044,-0.83573467,-0.2648123,-0.1329245,-1.0050315
0.9867181,-1.1343616,-1.0817785,-1.0408963,-0.49584216,-0.68750876,-0.602391,-0.6844369,0.011489783
-0.19410604,-0.9233891,-0.667233,-0.6209755,0.17418365,-0.6398297,-0.24794033,-0.0981661,-0.7297834
0.75576663,-0.97681093,-0.7843469,-0.7224205,0.509553,-0.8653897,-0.121227995,-0.82243246,-0.46477824
0.16479734,-1.0043155,-1.0355331,-0.9986285,0.09564592,-0.75076145,-0.77106875,-0.8944625,-0.8891816
0.7968013,-1.1066008,-1.0800117,-1.0632058,-0.4217255,-0.6739098,-0.4452197,-0.7042734,-0.06212881
0.97818273,-1.0204686,-0.84028685,-0.62209713,0.82678896,-1.090652,0.047418315,-1.102899,-0.29944175
-0.104156666,-0.9363657,-0.6767534,-0.5682818,0.18902357,-0.65767175,-0.27956545,-0.23489311,-0.754132
-0.4595374,-0.9345983,-0.38657048,-1.0307329,-0.013265159,-0.57024825,-0.25327042,-0.051717512,-0.75335693
-0.80836755,-0.65662473,-0.72111833,0.86253524,0.19316274,-0.79517925,0.8127188,-0.49614692,-0.5432755
0.14450783,-0.994647,-1.0340569,-1.0041537,0.14523968,-0.74079186,-0.74533063,-0.91561824,-0.900872
-0.43480733,-0.79954994,-0.9811802,-0.6881445,0.42542452,-0.8245165,-0.3270636,-0.23998255,-1.0142696
-0.22507665,-0.88324845,-0.9306214,-0.6775646,0.26179552,-0.7493285,-0.36186343,-0.29354006,-0.91257435
-0.45506328,-0.012640283,0.028610647,-0.522732,0.28448033,-0.75445133,0.39422274,-0.37133852,-0.74167424
-0.81766254,-0.0901642,-0.58331513,-0.7154728,1.1555433,-0.84359777,0.09685086,0.0355537,-0.9566764
-0.17369476,-1.0475954,-0.69087696,-1.1214163,-0.53074306,-0.57769686,-0.122614995,-0.5576598,-0.72598416
0.9178058,-1.0547085,-1.020952,-1.0191253,-0.40110898,-0.6913975,-0.4500817,-0.6245834,0.051069353
-0.2787945,-1.0273129,-0.8403144,-1.0060453,-0.40023786,-0.61339587,-0.091753766,-0.66592485,-0.7562199
-0.3646979,-0.8779266,-0.98048496,-0.65880644,0.32820785,-0.8020837,-0.38092327,-0.2666163,-0.97111255
0.07232132,-0.99716145,-1.0206877,-0.9592926,-0.2544799,-0.6609114,-0.3998347,-0.8842778,-0.8134637
0.95330215,-1.0354732,-0.9969866,-1.0113652,-0.4089499,-0.6991554,-0.49687868,-0.6023306,0.051989336
0.83996004,-1.019118,-0.90685076,-1.001455,-0.95626074,-0.7665673,-1.0333891,-0.7165601,-0.62327445
0.9128478,-1.0047323,-0.92333454,-0.9632356,-0.34319967,-0.5863546,-0.6511353,-0.5512344,-0.61889315
0.682845,-1.064581,-1.0372607,-1.0087492,-0.41276544,-0.64314896,-0.35792744,-0.6965736,-0.10356185
-0.53619605,-0.94913167,-0.7965687,-0.7855558,0.1453934,-0.60455626,-0.11944643,-0.048766345,-0.70041764
-0.7154603,-0.98922086,-0.814879,-1.0413591,0.024318933,-0.59508556,-0.11138366,0.057429723,-0.73639727
0.81797105,-1.0605663,-0.9327352,-1.0300759,-1.1436645,-0.83361155,-1.1578577,-0.81867737,-0.6721949
2.93E-05,-0.97889227,-0.9637381,-0.9338601,-0.6431351,-0.5431808,-0.046044838,-0.91097224,-0.6886577
-0.19987753,-0.95349705,-1.0311954,-0.7249374,0.21233009,-0.7429015,-0.43799758,-0.3597284,-0.9229216
0.97366697,-1.00043,-0.91106343,-0.9792527,-0.2977845,-0.5780442,-0.60154796,-0.5309882,-0.5389838
-0.23878631,-0.9698297,-0.7121079,-0.8541952,0.2745099,-0.63502944,-0.5228648,0.5894843,-0.6885134
0.63661325,-0.9895353,-0.9338194,-0.98540574,-0.6334825,-0.75107265,-0.9446894,-0.6945981,-0.7220565
-0.96742845,-0.98961514,-0.9659915,-0.941777,0.13509053,-0.53147537,0.05500703,0.18052185,-0.6455952
0.94766665,-0.98816013,-0.86932886,-0.7064088,0.5148641,-0.95949113,-0.055048503,-0.9931341,-0.24505387
-0.7609916,-0.94614166,-0.93840003,-0.93196625,0.19721346,-0.5953213,-0.09676857,0.13798201,-0.6863372
-0.254895,-0.90549076,-0.44513032,-0.7979141,0.094585076,-0.5772515,-0.25251484,-0.10580105,-0.7232828
0.31324795,-0.97221047,-0.9139706,-0.857669,0.0899179,-0.6338038,-0.5091106,-0.45054278,-0.84988916
-0.12931672,-0.9281648,-0.6145883,-0.53576255,0.2087686,-0.649626,-0.2344258,-0.15660784,-0.7200032
-0.5681665,-0.964996,-0.42093703,-1.060794,0.021535233,-0.5712378,-0.27010065,0.028833129,-0.7803294
0.5324845,-0.9866277,-0.8304359,-0.8512636,0.07094933,-0.6077804,-0.437585,-0.46852627,-0.8048241
-0.26181766,-0.90455556,-0.97434187,-0.6707805,0.2875886,-0.78984946,-0.36917782,-0.30358532,-0.9543333
0.23749116,-0.97936237,-1.0087498,-0.98752147,0.03839875,-0.7170275,-0.73685735,-0.8329673,-0.8553893
-0.63386595,-0.9458543,-0.5438572,-1.0002812,0.049188435,-0.5539836,-0.20429258,0.023167677,-0.7228246
-0.119002245,-0.91326046,-0.61808574,-0.5142346,0.21888246,-0.6531405,-0.20697588,-0.21519604,-0.73131216
-0.15365267,-0.9486588,-0.63921213,-0.5461761,0.24006541,-0.6597708,-0.25950652,-0.16090715,-0.7576563
0.9333138,-0.95367146,-0.83050096,-0.6633654,0.6533174,-0.9926939,0.031742994,-1.0270135,-0.2784369
1.0023593,-1.0719559,-0.87896115,-0.9822743,-0.1730781,-0.49572736,-0.6349344,-0.52436507,-0.7890739
0.13476402,-0.97251064,-1.0144436,-0.98309773,0.13584746,-0.7438796,-0.7508962,-0.86687106,-0.8976645
-0.16751713,-0.9428687,-0.6955353,-0.9878046,-0.004672416,-0.64053065,-0.43831456,-0.41640103,-0.8079893
0.9927133,-1.0075153,-0.9757104,-0.8978449,0.10161252,-0.8721631,-0.3284751,-0.8166007,-0.13396475
-0.3002688,-1.0024518,-0.7973328,-0.9693663,-0.30840266,-0.5835818,-0.15169668,-0.57306415,-0.72882587
0.8216409,-0.9374556,-0.79116225,-0.66887844,0.5788654,-0.9045622,-0.023361992,-0.9195432,-0.37870976
0.30172804,-0.9728051,-0.9515163,-0.96637386,-0.5435203,-0.66374755,-0.5427218,-0.78305477,-0.70699227
-0.55142653,-0.99549776,-0.4728781,-1.0398101,0.009395257,-0.60668135,-0.26811263,-0.047737144,-0.7732814
0.37736127,-0.9792019,-0.98673093,-0.9876644,-0.06508804,-0.7048347,-0.75653356,-0.826106,-0.81792355
0.49223223,-0.97339606,-0.9558283,-0.98085135,-0.38886207,-0.72153145,-0.83984035,-0.7392042,-0.7816504
-0.398028,-0.8605441,-1.0272874,-0.70047635,0.36585772,-0.8127365,-0.36977205,-0.23455727,-1.0090519
0.76072884,-0.977093,-0.8815342,-0.9815174,-0.90096265,-0.7370487,-0.94149673,-0.7031156,-0.6337574
-0.5587644,-0.951048,-0.62763774,-0.91972786,0.06376006,-0.57998604,-0.19395253,-0.07580415,-0.7328026
-0.31793275,-0.8509054,-0.9225503,-0.6563552,0.3043511,-0.7536238,-0.34761953,-0.22248966,-0.93276596
-0.007334512,-1.1038424,-1.0484304,-0.8878533,-0.28320366,-0.6140818,-0.11399479,-0.88905984,-0.48021793
-0.41288033,-0.91336966,-0.37484503,-1.0156232,0.013733983,-0.5464713,-0.29092368,-0.054045163,-0.75678587
-0.48187825,-0.9768071,-0.33456144,-1.0731804,-0.008454796,-0.5853699,-0.29581907,0.011329718,-0.80004287
0.94902563,-1.00823,-0.9115583,-0.782943,0.2901513,-0.87784654,-0.184227,-0.9013945,-0.16049719
0.7076227,-1.096349,-1.0592042,-1.0417238,-0.4037549,-0.65907204,-0.35726762,-0.7723469,-0.056228932
0.86001027,-1.0466906,-0.9174551,-1.0364778,-0.98133296,-0.7939413,-1.0596327,-0.7490213,-0.6290438
-0.15238139,-0.9544333,-0.8770887,-0.96457595,-0.43904394,-0.56430036,-0.097623944,-0.7362869,-0.7269907
-0.45433488,-0.77413094,-0.9683521,-0.7067309,0.44942933,-0.8165313,-0.31534228,-0.1971266,-1.0017737
0.84887326,-0.9462017,-0.8132886,-0.8631354,0.14563397,-0.6465786,-0.40509602,-0.6253019,-0.71820855
-0.102763556,-0.95243245,-0.8420196,-0.9971842,0.02237213,-0.68193734,-0.5364238,-0.5933597,-0.8601855
-0.019287609,-0.9802096,-1.0057378,-0.98816705,-0.31208676,-0.61430246,-0.25443733,-0.8583622,-0.809434
-0.10343819,-0.93785816,-0.6842491,-0.6111807,0.1969858,-0.68007976,-0.31991118,-0.25221384,-0.77312326
-0.86748177,-0.9756851,-1.0606533,-0.912535,0.11437844,-0.5443886,0.030002546,0.06944839,-0.6617727
1.0659398,-1.0854722,-0.83840334,-0.5037112,0.9884899,-1.2187345,0.1759231,-1.230837,-0.32712865
-0.18285015,-0.8963407,-0.74182665,0.13323544,0.28697658,-0.726989,0.17326652,-0.44904694,-0.5458199
0.54737073,-0.9076951,-0.7271782,-0.57552445,0.58866775,-0.87352616,-0.021065455,-0.70406437,-0.43658558
-0.3702054,-0.98292243,-0.7258736,-0.9724471,-0.2218108,-0.58279616,-0.16541246,-0.44162792,-0.7438273
0.1684522,-1.010939,-1.047818,-1.0081545,0.12833825,-0.7583168,-0.77988183,-0.9217247,-0.9036528
-0.21284512,-0.9368397,-0.7906896,-0.27463424,0.25334096,-0.72389317,-0.16117634,-0.29858798,-0.7218398
-0.27048978,-0.9212054,-0.7701964,-0.7242581,0.22779705,-0.6416987,-0.28777862,0.17047176,-0.7024018
0.83552057,-1.012646,-0.8736303,-0.95342034,-0.12230198,-0.53536946,-0.58120215,-0.5897519,-0.8158309
-0.46901706,-0.7801972,-0.96990854,-0.7053701,0.4699242,-0.8397487,-0.3233947,-0.20971146,-1.0214939
0.88306606,-1.0449536,-0.9711703,-0.98978335,-0.7858062,-0.7564146,-0.8754922,-0.6990159,-0.3695011
-0.25022846,-0.94369763,-0.5833971,-0.95450944,-0.001388365,-0.61500794,-0.33636147,-0.29914764,-0.7665744
0.8858322,-0.9988185,-0.89812726,-1.0022899,-1.0211805,-0.77136713,-1.0497855,-0.7145575,-0.61988944
0.65816295,-0.9807223,-0.77633464,-0.69148785,0.52804923,-0.8487878,-0.13423671,-0.7630966,-0.48725128
0.19339803,-1.0394788,-1.0430535,-0.99348754,0.09855716,-0.75548947,-0.7904622,-0.95026404,-0.90811545
-0.35271192,-0.8361712,-0.91191715,-0.65382355,0.32808965,-0.7421633,-0.33964875,-0.1875028,-0.927172
-0.09007677,-0.9856416,-0.9521889,-0.98160136,-0.5053837,-0.57564676,-0.08691302,-0.860193,-0.69779134
-0.31059894,-0.9656363,-0.7246282,-0.7041824,0.13932647,-0.64717776,-0.15206921,-0.2050552,-0.7696624
1.0519902,-0.9690361,-0.82041895,-0.52955866,0.90451366,-1.1259093,0.15313672,-1.192256,-0.2657155
-0.22256118,-0.96400326,-0.8772911,-0.8936139,-0.31339115,-0.54129344,-0.13064125,-0.6667966,-0.74095947
-0.3928866,-0.9924878,-0.9399132,-0.7302591,0.16751482,-0.7619436,-0.29756618,-0.2749309,-0.9244133
-0.6099457,-0.22866638,-0.6478133,-0.8534567,0.9819787,-0.824285,-0.0705374,0.061160855,-0.965173
-0.15904361,-0.995581,-0.9657777,-0.97365445,-0.5354712,-0.5602061,-0.097663835,-0.90804493,-0.70084393
-0.2352289,-0.9608146,-0.750597,-0.8287068,0.2584352,-0.6368193,-0.44613844,0.4869912,-0.6965675
-0.13570702,-0.8979244,-0.9637824,-0.743865,0.22383866,-0.7628845,-0.44815442,-0.42233583,-0.9071509
0.12640196,-0.97042036,-0.9947781,-0.9808091,0.1498859,-0.73249537,-0.7281877,-0.8166192,-0.8914084
-0.42067605,-0.9516924,-0.7169105,-0.98705614,0.31344485,-0.6262369,-0.51973766,0.846223,-0.6455756
0.79391253,-1.0074594,-0.9020802,-0.9932567,-0.8883287,-0.75509083,-0.97252226,-0.6946569,-0.5995526
-0.003567152,-0.9328866,-0.82743835,-0.7816292,0.15917422,-0.66562957,-0.47962025,-0.47938088,-0.79937136
0.89723504,-1.0100048,-0.9180156,-1.0101454,-0.7120567,-0.69490784,-0.9126291,-0.62740546,-0.65162164
0.8666403,-0.9732156,-0.9019257,-0.9964107,-0.98528856,-0.738635,-1.043108,-0.67257196,-0.61779916
-0.017483674,-0.98157376,-0.9984014,-0.9727411,-0.2975964,-0.61646485,-0.25616208,-0.8594775,-0.79698205
-0.30362532,-0.6633446,-0.39894694,-0.7750023,-0.20067137,-0.58493406,0.09110515,-0.595549,-0.6452427
0.99422586,-1.0189805,-0.88210475,-0.9591597,-0.09837653,-0.49936438,-0.59227127,-0.52237207,-0.7917843
-0.28972438,-0.91248834,-1.0318325,-0.68204755,0.2748632,-0.79586154,-0.41618457,-0.31255904,-0.9822975
-0.49629858,-0.6005149,-0.87052083,-0.7592527,0.6065371,-0.8386763,-0.24396206,-0.16405529,-1.0137892
0.07674683,-0.96453094,-0.9758508,-0.94375086,0.15701368,-0.6955462,-0.65534484,-0.7394097,-0.88473403
0.8831991,-0.997288,-0.9014418,-1.0006843,-1.0077056,-0.75442725,-1.0412108,-0.7390469,-0.6126898
0.7836948,-1.0357252,-0.899022,-1.0217829,-0.92106336,-0.8081683,-1.0279689,-0.72572345,-0.66465175
-0.103606395,-0.9478474,-0.67965686,-0.5982306,0.19046195,-0.67565763,-0.30342853,-0.23473546,-0.76648664
0.050359167,-0.9462398,-0.91930246,-0.7692813,0.15472178,-0.69712245,-0.46903437,-0.36765674,-0.8966938
1.0497556,-0.9253472,-0.76901734,-0.5330201,0.8357353,-1.0718496,0.12819515,-1.085057,-0.27326345
0.9640337,-1.0258344,-0.99973035,-1.0155032,-0.39414638,-0.7277728,-0.46908626,-0.6455344,0.016193341
-0.6019784,-0.95388156,-0.85316664,-0.8287102,0.13665909,-0.6068277,-0.0903569,-0.05955831,-0.7156732
-0.109471045,-0.95517814,-0.915444,-0.6684937,0.18593486,-0.7181139,-0.43758136,-0.35174832,-0.89320636
-0.46236393,-0.9317771,-0.3128282,-1.044898,0.001026943,-0.5502668,-0.2954201,0.023873337,-0.78601974
-0.09463205,-0.929403,-0.7805102,-0.6964161,0.20618583,-0.69413805,-0.4012441,-0.35888347,-0.81775135
-0.54015005,-0.96847594,-0.66952604,-0.99298036,-0.00327526,-0.56245667,-0.22805135,-0.0837371,-0.7577249
0.6866591,-1.0557789,-0.9976169,-1.0263526,-0.5342748,-0.69429153,-0.5392895,-0.69430083,-0.25878093
0.9963287,-0.9893993,-0.82902426,-0.8242298,0.27339274,-0.732503,-0.34282315,-0.7405444,-0.65087587
-0.8158511,2.14489,1.9684068,0.568093,1.512092,-1.2646449,1.700196,0.5260065,-0.7956346
-0.08048918,-0.92327255,-0.6663118,-0.5781303,0.17924866,-0.64994466,-0.26817155,-0.2328512,-0.73527795
0.8244527,-0.99548954,-0.93627906,-1.0343726,-1.0047882,-0.7838823,-1.0544833,-0.7359126,-0.60457927
-1.4926957,4.2293086,4.182182,1.0358523,2.8915725,-2.0819695,3.249634,1.4796673,-0.8534885
-0.6099648,-0.93677807,-0.85630953,-0.8499669,0.21804209,-0.6281235,-0.20004351,0.1715599,-0.69581646
-0.37449545,-0.8133408,-0.8883851,-0.67832524,0.36579597,-0.7372193,-0.3532954,-0.11755366,-0.93264645
-0.30080074,-0.953239,-0.79198515,-0.82251257,0.26212883,-0.6510486,-0.38816983,0.42786148,-0.69901687
1.0235798,-1.0166907,-0.85291064,-0.84068805,0.23508655,-0.7513363,-0.37761688,-0.74990195,-0.6352648
0.27174273,-1.0161104,-1.0185714,-1.005062,-0.06353177,-0.7486286,-0.83483285,-0.8565539,-0.8422924
-0.4708089,-0.9932609,-0.62014985,-1.0658832,-0.063773006,-0.5800322,-0.26387256,-0.10404011,-0.79417837
-0.2596657,-0.89260185,-1.0060412,-0.7392696,0.3131715,-0.8165038,-0.4491375,-0.325703,-1.0139817
0.7103213,-1.0189973,-0.86041534,-0.80950135,0.22665213,-0.7164813,-0.38839126,-0.69457614,-0.7134765
0.5790713,-0.99518657,-0.90079963,-0.9541088,-0.7605658,-0.71615463,-0.7934057,-0.70904535,-0.66874325
-0.046564512,-0.9109299,-0.95723367,-0.83573943,0.21371987,-0.71898085,-0.5558361,-0.5743555,-0.8906321
-0.15211701,-0.9307379,-0.5442928,-0.6405469,0.161436,-0.6281715,-0.26370713,-0.12548462,-0.7064971
-0.33489218,-0.8462985,-0.7128864,-0.8667986,0.36239582,-0.653568,-0.46090445,0.5411143,-0.716633
0.9928498,-1.0434446,-1.016701,-0.9927924,-0.41031712,-0.6908885,-0.5030207,-0.63695675,0.05460531
-0.106933914,-0.9311101,-1.0024738,-0.80940324,0.2820986,-0.7606888,-0.5450095,-0.52565134,-0.9467269
-0.7539484,-1.0333865,-0.9358107,-0.6351665,-0.1544668,-0.7385203,0.10068844,-1.1653183,-0.9549074
-0.47236022,-0.9321866,-0.35882843,-1.0354328,0.027895547,-0.5721224,-0.26691374,-0.003442921,-0.7652667
-1.5422021,4.37466,4.3893847,1.0961213,3.041887,-2.1102912,3.3388684,1.5674697,-0.86199874
0.06427384,-0.98173827,-1.0531152,-0.99879956,-0.17253773,-0.69337654,-0.4075544,-0.9006031,-0.850887
-0.78652793,-0.9574721,-0.83700913,-0.95994836,0.11246315,-0.5738463,-0.080952436,0.10226191,-0.6792786
-0.9064057,-1.068591,-0.97089696,-1.0105637,0.18362413,-0.60562134,-0.120982885,0.4172747,-0.6596872
-0.24025244,-0.41279787,-0.33130473,-0.661679,0.001595423,-0.6929623,0.16202037,-0.55653316,-0.6519986
0.16323557,-0.9978656,-1.0386746,-1.0183314,0.12450134,-0.7553884,-0.77699053,-0.88041824,-0.903117
-0.25252542,-0.9185587,-1.0509493,-0.7757178,0.32708836,-0.830764,-0.47523788,-0.45160404,-1.0350901
-0.58461475,-0.9927611,-0.55429703,-1.064671,0.001262702,-0.55627567,-0.21146949,0.03249655,-0.7714026
-0.31766742,-0.9265753,-0.95500624,-0.67388123,0.24136034,-0.7811178,-0.35559037,-0.24283525,-0.94023144
-0.10249483,-0.9005389,-0.58665955,-0.4848551,0.2050093,-0.646839,-0.19435544,-0.20085388,-0.7050778
-0.013645195,-0.98829013,-1.0032928,-0.97550994,-0.28627545,-0.62692404,-0.27945083,-0.87274224,-0.80553794
-0.50961155,-0.95001405,-0.47380352,-0.9827953,0.026221856,-0.58210677,-0.2540534,-0.047209032,-0.7553536
-0.5270902,-0.49628162,-0.7755851,-0.8074823,0.7395424,-0.8243193,-0.19756891,-0.08953178,-0.9760356
0.08877239,-1.000625,-0.9975868,-0.97453535,-0.32814384,-0.662938,-0.36624327,-0.89794374,-0.7761066
-0.16011769,-0.9310405,-0.6963897,-0.6232559,0.19170155,-0.641439,-0.27689037,-0.03387188,-0.732622
0.08199454,-0.9414798,-1.0112725,-0.9643167,0.18735114,-0.70420015,-0.6939193,-0.77353674,-0.89901626
-0.16020516,-0.9279711,-0.70918095,-0.5910735,0.21048862,-0.6809433,-0.27961373,-0.24666318,-0.78677356
0.07688407,-0.9582182,-1.0117769,-0.96413344,0.17223012,-0.71703047,-0.70964926,-0.8023489,-0.8930082
-0.22165021,-0.9035929,-0.9562597,-0.7084484,0.26016235,-0.77563477,-0.4243148,-0.34417126,-0.95591724
-0.37733892,-0.71712255,-0.27439225,-0.80101275,-0.0834122,-0.6061171,-0.004761111,-0.5085216,-0.610642
0.92492497,-1.014811,-0.8185953,-0.5963167,0.83158344,-1.0932088,0.05594487,-1.1182106,-0.3128159
-0.56465244,-0.32028013,-0.69802845,-0.8366659,0.8609586,-0.7948889,-0.13301338,0.053274393,-0.9657585
0.62812316,-1.2271618,-1.210741,-0.98884267,-0.44107872,-0.7300484,-0.44070566,-0.93758255,-0.22038743
-0.21987045,-0.8864113,-0.99915993,-0.7347222,0.2638191,-0.77716655,-0.42822435,-0.33551747,-0.93807983
0.925483,-1.0310618,-0.9240068,-1.0222781,-0.7238208,-0.71473646,-0.9003399,-0.6812051,-0.59489125
0.71880865,-0.94244355,-0.8829069,-0.9781606,-0.85249954,-0.7227889,-0.95345795,-0.6389019,-0.6560485
-0.6876395,-0.15949275,-0.6106375,-0.8623188,1.0695388,-0.85143554,-0.05375136,0.07681576,-0.9713724
-0.9075608,1.8775505,1.9323403,0.14707224,1.531535,-1.3072097,1.5590593,0.4595228,-0.8289293
0.49390262,-0.9780095,-0.9296839,-0.9299491,0.021735042,-0.6084208,-0.6250369,-0.64641064,-0.8431354
0.1438036,-0.9894056,-1.0219691,-1.0097958,0.124587506,-0.7365104,-0.7516854,-0.84127825,-0.91005063
0.5802881,-1.0101125,-0.89845747,-0.69871736,0.25485423,-0.8256152,-0.048354965,-0.87208337,-0.34324583
-0.42254457,-0.98156714,-0.5009302,-1.0316991,-0.13691609,-0.57769924,-0.22995298,-0.21007821,-0.7881859
-0.39989284,-0.8643342,-1.0201423,-0.6987217,0.3939498,-0.83357424,-0.370928,-0.2222903,-1.0482441
-0.49539444,-0.923475,-0.3455745,-0.9966358,0.023533456,-0.54590535,-0.27489996,-0.015958421,-0.741379
-0.5686057,-0.94846916,-0.5378319,-1.008756,0.02940607,-0.57945895,-0.22028466,-0.02606797,-0.75277674
0.2013422,-0.9511765,-0.84956837,-0.24634494,0.75016135,-1.0208908,0.20918493,-1.3180344,-0.7233592
0.7796849,-0.9714341,-0.87579477,-0.98082423,-0.8910964,-0.7235703,-0.9452038,-0.71624273,-0.628372
-0.5475448,-0.65132165,-0.88512796,-0.73600394,0.6185795,-0.8337776,-0.24380805,-0.13607717,-1.0138707
-0.04126271,-0.95211834,-0.95675707,-0.7046372,0.17333736,-0.7225167,-0.44643787,-0.34835514,-0.8947154
0.16603291,-1.0329472,-1.0840633,-1.031304,0.11825915,-0.76930964,-0.806059,-0.90348566,-0.92152745
-0.29053876,-0.88351357,-0.85164994,-0.62173635,0.31090742,-0.7236467,-0.33964822,-0.17106071,-0.8958245
0.9257446,-1.0394129,-1.0118761,-1.0302069,-0.36305952,-0.7080774,-0.45962378,-0.60434747,0.0192183
-0.03869953,-0.966689,-0.96516657,-0.94349164,-0.5908671,-0.5342439,-0.057145964,-0.91130656,-0.6930488
